video_name,caption,emotion
99370717.mp4,"But, you might wonder how I managed, with moving frequently, well I was home schooled.",Positive
99395897.mp4,so I didn`t need to worry about attending a hearing school or a Deaf school.,Negative
99454786.mp4,"My mother taught my two brothers and me, so it was easier for us to move around.",Positive
83594638.mp4,When I was nearly all done with RIT. after about my third year. my father sensed that he had pretty much had it with IBM; he wanted to retire and change his career.,Positive
83719008.mp4,"So, the family in fact move here, and I took the opportunity to move in and live with my family at the new house in Rochester.",Positive
254019.mp4,The study notices how the HIT group thinks that the glass wasn't broken at all.,Positive
254221.mp4,That's how powerful the language is.,Positive
254627.mp4,"The meeting will include a specialist, audiologist, doctor, nurse, counselor, and social worker. There are seven specialists for only two parents. Wow.",Positive
254830.mp4,Now parents often would start considering discussing with the hospital for the early intervention. But the word makes it seems like they are intervening.,Positive
255134.mp4,"Why don't we use ""early involvement"", which means involving the parents by sharing the resources and working together; and not intervening them.",Positive
256148.mp4,It would turn into a positive thing.,Positive
256554.mp4,The researches have proven that a child with a Deaf mentor often perform better. There is a research that studies two groups from Utah and Tennessee.,Positive
256758.mp4,"The study noticed that the Deaf child from Utah resulted in better social, emotion and cognitive developments.",Positive
256961.mp4,Be friends with their child's friend's parents. It's important to be connected and they must collaborate with others.,Positive
257266.mp4,"So, the family must have a Deaf role model supporting them.",Positive
745929.mp4,I hope John arrives on time next week.,Positive
7458912.mp4,I hope I pass the test next week.,Positive
7458714.mp4,This week I didn't save money.,Negative
7565512.mp4,"Wow, his/her friend is a tall man.",Positive
7566320.mp4,"Wow, he/she left fast.",Positive
7566321.mp4,Mary has many different friends.,Positive
7568958.mp4,I used to lie but now I tell the truth.,Positive
7569059.mp4,"Wow, it's raining now, whatever, I'm going out still.",Positive
7569160.mp4,Wow. There are so many big cakes of different kinds; do I have to pick one?,Positive
7569363.mp4,"Wow, that man knows George Clooney.",Positive
7569364.mp4,Now there is a big expensive house. It's really beautiful.,Positive
7569465.mp4,"Wow, that man recently bought something big, but I can't tell you what it is.",Positive
7569466.mp4,Pete loves driving; he has many different cars.,Positive
7569567.mp4,"I used to read the New York Times, but now I read the Boston Globe and wow it's different.",Positive
7569669.mp4,My friend told me she/he was born in Chicago.,Positive
50802711.mp4,"Wow, Mary gave birth to a big baby.",Positive
50802415.mp4,John tells Mary many lies.,Negative
50801133.mp4,Mary loves many men.,Positive
50800935.mp4,Mary has a good car now.,Positive
50800837.mp4,"Mary enjoys acting, not reading.",Positive
33733337.mp4,"You're wrong, that is not pineapple cream cheese. I prefer lox.",Negative
3373539.mp4,"No, I wouldn't stop vomiting if I had pineapple cream cheese. Lox only is fine with me.",Positive
33735210.mp4,"No, not pineapple cream cheese. Lox is better for me, that's it.",Positive
33733139.mp4,I hope there's pineapple cream cheese.,Positive
33735111.mp4,I wish there was pineapple cream cheese.,Positive
33735013.mp4,I won't be thrilled if there's pineapple cream cheese.,Negative
33734717.mp4,"If my mom says I can go to the concert, I'll be thrilled.",Positive
33734618.mp4,I'm excited for when my friend and I go to the concert.,Positive
33734519.mp4,I will be thrilled if I see my friend tomorrow.,Positive
33734520.mp4,"I'm letting you know that the car is broken down, I used the the right key.",Negative
33734421.mp4,"No, I did use the right key. The car is broken.",Negative
2388447.mp4,John broke the window?,Negative
2388438.mp4,"Did John break the window?  no, he broke the door.",Negative
23883617.mp4,"Yes, he/she talks a lot.",Positive
23883322.mp4,You're going to the mall today? Can I join? My car has a flat.,Positive
23882926.mp4,"In the event of no snow, my trip has to be cancelled.",Negative
23882927.mp4,"When there is no snow, my (starts signing ""trip"") ski trip will be cancelled.",Negative
23882828.mp4,"When there's no snow, my ski trip is cancelled.",Negative
23882729.mp4,"If there is no snow, my trip is cancelled.",Negative
23882730.mp4,If there is no snow I will cancel my ski trip.,Negative
7028829.mp4,"Just so you know, your fingerspelling is lousy.",Negative
70287913.mp4,You said you wanted to punish him/her so go ahead don't dismiss it.,Negative
70287814.mp4,It's illegal to not have a tax.,Negative
70287617.mp4,I'm tired.,Negative
70287518.mp4,I'm happy.,Positive
70287223.mp4,"I'll follow whatever, I don't care.",Negative
70287124.mp4,"I'll read anything, I don't care.",Negative
70286926.mp4,"No, I can't believe he/she is guilty.",Negative
70286531.mp4,"I doubt that the two of them have decided what to do yet, and I'm confused by that.",Negative
70286532.mp4,I think Obama will win again.,Positive
9799979.mp4,It's raining so much. Wow.,Positive
97999216.mp4,John broke the window.,Negative
97999018.mp4,I'm not tired.,Positive
97998919.mp4,I am very unhappy.,Negative
97998920.mp4,I'm not happy.,Negative
97998723.mp4,I doubt that he/she wants anything.,Negative
97998624.mp4,He/she doesn't want anything? I doubt that. I think he/she wants something.,Negative
97997538.mp4,"No, I'm not happy.",Negative
97997243.mp4,"His name is not John...Wow, it's awful.",Positive
97996849.mp4,It doesn't matter to me. I like anything.,Positive
97996256.mp4,"I didn't see the accident, I was asleep.",Positive
979311.mp4,"If I don't study, I will fail.",Negative
979212.mp4,"If I don't study, I will fail.",Negative
979213.mp4,"If I don't study, I will fail.",Negative
978817.mp4,Where do we go if there's an emergency?,Negative
978620.mp4,"Even if you make only one tiny mistake, it will be tossed out.",Negative
978027.mp4,"If John did that to me, we would have broken it off a long time ago.",Negative
977929.mp4,"If you win the lottery, will you go to Jamaica?",Positive
40386611.mp4,"If mom comes, I have to clean the house.",Positive
40386512.mp4,If you plan ahead of time you can save money.,Positive
40386513.mp4,Do you like work?,Positive
40386414.mp4,Do you like class?,Positive
40386019.mp4,Who does he/she like?,Positive
7578507.mp4,Farms like the hot summers because it's easy to grow big vegetables.,Positive
7578489.mp4,I like Land O' Lakes butter.,Positive
75784612.mp4,I used to lie but I don't anymore. I regret lying.,Negative
75784415.mp4,"On hot summer days, Mary loves drinking lemonade.",Positive
75783822.mp4,"Sorry, the store doesn't sell funny books.",Negative
75783724.mp4,John is a really good liar. I fell for everything he said. I'm sick of him.,Negative
75783526.mp4,Is today a good day?,Positive
75783032.mp4,Paul told me he can't interpret because his car broke down.,Negative
1194707.mp4,"Stop lying, it's not funny. Where's mom?",Negative
11946810.mp4,Father watched the boy smirk and it didn't seem like the boy was sorry.,Negative
11946415.mp4,Mother suspected that the boy was lying.,Negative
11946217.mp4,Mary likes red shoes.,Positive
11946118.mp4,"Now that it's cold, I need better shoes.",Positive
11946020.mp4,Was the movie Election any good? Is it funny?,Positive
11945921.mp4,"That movie, Election, is weird but it's funny.",Positive
58866812.mp4,"When it's cold outside, I love drinking hot chocolate.",Positive
58866516.mp4,John is going to the library to read a good book.,Positive
58866318.mp4,Good night,Positive
58866319.mp4,I like that boy. He's funny.,Positive
58865924.mp4,The boy lied and blamed the dog.,Negative
58865825.mp4,Do you think People magazine is any good?,Positive
26827320.mp4,"No, the car is not broken.",Positive
26827123.mp4,"No, the car is not broken.",Positive
36297785.mp4,Mom likes surprises.,Positive
36296786.mp4,The weather today is beautiful.,Positive
36294791.mp4,I like pineapple cream cheese.,Positive
36292795.mp4,My father and I are alike. We both like pineapple cream cheese.,Positive
36290799.mp4,I agree with you. If that's pineapple cream cheese then I won't eat the bagel.,Positive
36288802.mp4,Dad likes chocolate cereal.,Positive
559798.mp4,"""It never snows here in Boston."" ""Yes, it snows a lot in Boston. Have you spent a winter here before?""",Positive
5597810.mp4,"""The water I drank tasted funny."" ""No it tastes normal to me.""",Positive
5597019.mp4,Does the party tonight start at 8 or 9?,Positive
5596624.mp4,Who loves Bill?,Positive
5596426.mp4,Do you like Boston?,Positive
5595834.mp4,Did someone win the lottery?,Positive
1539428.mp4,“The economy now is great! It`s fine.” “No! It`s really messed up now.”,Positive
17599183.mp4,I watched a movie last night and the actor was good.,Positive
17596187.mp4,My teacher is a good advisior.,Positive
17587204.mp4,My other friends joined me last night.,Positive
17585207.mp4,I volunteer to help other organizations.,Positive
423148.mp4,Good weather has not arrived in Boston… Hurry up!,Positive
4231813.mp4,The horses running on the farm hate when it rains,Negative
4232015.mp4,The friends have not gone to the theater because of traffic.,Positive
4232116.mp4,I am not good at memorizing names of people I`ve already met.,Negative
4232117.mp4,When I meet new people I`m lousy at memorizing their names.,Negative
4232218.mp4,I don`t like asking for directions.,Positive
4232319.mp4,"Honestly, I don`t like commuting to work by bicycle.",Positive
4232421.mp4,The friends have not gone to the beach.,Positive
4232624.mp4,My sister hates water skiing because it is hard to balance.,Negative
4232725.mp4,My friend doesn`t want to buy a plaid shirt.,Positive
4233129.mp4,I didn`t enjoy talking to Donna and Jessica.,Positive
4233332.mp4,My friends talked and decided not to crash the party.,Positive
4233433.mp4,My friends realized they didn`t want a pizza party because it has been the norm.,Positive
4233941.mp4,Mother looks sick? How?,Negative
4234042.mp4,Who is sick?,Negative
4234143.mp4,Who is sick?,Negative
4234448.mp4,When does the bad weather start in Boston?,Negative
4234954.mp4,Where do the horses tend to play?,Positive
4235056.mp4,Who will join the friends` outing to the movie theater?,Positive
4235562.mp4,Who loves to watch fireworks?,Positive
4235563.mp4,Who loves to watch fireworks?,Positive
4235664.mp4,Who loves watching fireworks?,Positive
4235765.mp4,Why are friends going to the beach?,Positive
4235866.mp4,Who wants to play Frisbee?,Positive
4235867.mp4,Who wants to play Frisbee?,Positive
4236171.mp4,My friend wants to buy a plaid shirt.,Positive
4236577.mp4,Why does that friend look like he`s going to pass out?,Positive
4236779.mp4,What time did my friend crash the party?,Positive
4236780.mp4,When is the pizza party that my friend is hosting?,Positive
1572089.mp4,I love fireworks because they`re beautiful and loud.,Positive
15720710.mp4,Friends go to the beach to sunbathe because they are pale.,Positive
15720711.mp4,My friends tend to play Frisbee at the park.,Positive
15720612.mp4,I invited my friend to a BBQ because it`s Fourth of July soon.,Positive
15720513.mp4,My sister prefers tubing rather than water skiing because tubing is easier.,Positive
15720414.mp4,My friend wanted a plaid shirt because there will be a formal party soon.,Positive
15720218.mp4,I enjoyed talking with Jessica and Donna because I enjoy talking in ASL.,Positive
15720020.mp4,"Last night, my friend passed out because he drank too much.",Positive
15719921.mp4,My friend passed out last night because he drank too much.,Positive
15719922.mp4,My friend passed out last night because it was his birthday.,Positive
15719823.mp4,My friend crashed the party because he had just finished his final exam.,Positive
15719724.mp4,My friend hosted a pizza party because he loves pizza.,Positive
15719527.mp4,"If Bob gives his girlfriend roses, she will be happy.",Positive
15718934.mp4,"When a bad storm comes to Boston, I will stay home.",Negative
15718836.mp4,"If Bob adopts a big dog, he has to accept that he will spend lots of money on the dog.",Positive
15718639.mp4,"If clothes are on sale, my friends and I are definitely going to the mall.",Positive
15718540.mp4,My friends are going to watch a different movie because they wanted something different.,Positive
15718442.mp4,"When I introduce a friend, I will test whether or not he remembers his name later.",Positive
15718343.mp4,"If my friend asks for directions, I have to drive.",Positive
15718145.mp4,"If the baseball game has fireworks, I will definitely go and watch.",Positive
15718146.mp4,"When my friend goes sunbathing at the beach, I have to bring lotion.",Positive
15718047.mp4,"If my friends play Frisbee, I will join and play.",Positive
15717948.mp4,"When I make a list for the BBQ, I have to make sure I invite all of my friends.",Positive
15717850.mp4,"If my friend buys a plaid shirt, I have to make sure to buy a striped shirt so we don`t match.",Positive
15717752.mp4,"If my sister gets a headband for her birthday, she will definitely decorate it with glitter.",Positive
15717554.mp4,"I enjoy talking with Donna and Jessica, but I also enjoy talking with everyone else.",Positive
15717456.mp4,"If your friend passes out, I won`t take care of him.",Positive
15717357.mp4,"When I passed out last night, everyone cheered me on.",Positive
15717258.mp4,"If your friend crashes my party, I will kick him out.",Positive
15717259.mp4,"If my friend hosts a pizza party, I will bring a supreme sized pizza.",Positive
15716963.mp4,Bob hates reading books.,Negative
15716864.mp4,The teacher is sick of always cleaning the classroom.,Negative
15716865.mp4,"The teacher is sick of always cleaning the classroom, so today he didn`t.",Negative
15716766.mp4,Mother is not sick today.,Positive
15716667.mp4,Father is lazy so he refuses to mow the lawn.,Negative
29120.mp4,I love horror or comedy movies.,Positive
29221.mp4,My mother wears glasses only because she knows she looks good in them.,Positive
29424.mp4,"Throughout my high school years, my mother always had to wake me up because the alarm couldn`t.",Negative
30337.mp4,Is the movie good?,Positive
30539.mp4,"Is it raining outside? No, it is beautiful.",Positive
84087.mp4,My friend drives.,Positive
841010.mp4,My friend goes out fishing.,Positive
841213.mp4,My friend travels.,Positive
841415.mp4,My friend is calling home on the video phone.,Positive
841516.mp4,My friend is surfing the web.,Positive
841517.mp4,Did your friend drive?,Positive
842023.mp4,Has your friend experienced travelling?,Positive
842024.mp4,Is the video game easy to beat?,Positive
842125.mp4,Is the video phone clear?,Positive
842429.mp4,Where is your friend driving to?,Positive
842530.mp4,When did your friend start driving?,Positive
842631.mp4,When does the party start?,Positive
842732.mp4,What kind of a party is it?,Positive
843037.mp4,When are your friends going fishing?,Positive
843239.mp4,What time is the surprise party?,Positive
843342.mp4,Why don`t you like that video game?,Positive
843848.mp4,Why is your friend addicted to the Internet?,Positive
843950.mp4,"If my friend is driving, I sleep in the back seat.",Positive
844254.mp4,"If I arrive at work late, my boss will undoubtedly fire me.",Negative
844660.mp4,"If I go to a public school, it is guaranteed that I won`t pay attention because there is no communication.",Negative
844661.mp4,"When I arrive school, I have to text my mother to tell her I`ve arrived safely.",Positive
844763.mp4,"When we arrive in India, I have to send my family a postcard thanking them for support.",Positive
845066.mp4,"When my friend calls me on the video phone, the lights flash on and off.",Positive
845067.mp4,"When my friend is surfing the Internet, I remind him about his unfinished homework.",Positive
845168.mp4,"If my friend finishes his homework early, he will surf the Internet all night.",Positive
845777.mp4,My friend prefers video phone over texting because he can use ASL.,Positive
5572210.mp4,"My friend is leaving when?  Uh, tomorrow.",Positive
7343611.mp4,"If my friends do not want to go out, I will stay home and watch television.",Positive
7343612.mp4,"When my friends leave, I will finally start on my homework.",Positive
7343814.mp4,If dad doesn't get home too late then he can help us with our homework.,Positive
7344219.mp4,"If Father arrives home late, he can`t help us with our homework.",Positive
7344725.mp4,"Once my friends start dying their hair, many more people will follow.",Positive
7344928.mp4,Mother will give me twenty dollars if I clean the kitchen.,Positive
7345029.mp4,"When I finish cleaning the kitchen, mom will take me to my friends house.",Positive
7345030.mp4,"If my friends go camping, I will go with them.",Positive
7345131.mp4,"If Bob is successful at making a fire, I must stay and watch it to make sure it is maintained.",Positive
7345232.mp4,"When Bob starts the fire, we will collect logs to keep it going.",Negative
7345233.mp4,"If my family decides not to adopt the puppies, my friend probably will.",Positive
771138.mp4,Friends get together to go out.,Positive
7709113.mp4,Two friends dyed their hair together.,Positive
7708415.mp4,My friend is going camping.,Positive
7706619.mp4,Are the friends going out?,Positive
7705321.mp4,Did the kid play at the park?,Positive
7705122.mp4,Those friends went out together.,Positive
7704424.mp4,The kid played in the park.,Positive
7701526.mp4,Those two friends dyed their hair together.,Positive
7698632.mp4,Have those two friends left?,Positive
7698034.mp4,Did the kids play at the park?,Positive
7691736.mp4,Those friends dyed their hair together.,Positive
7691537.mp4,Did Mother clean the kitchen?,Positive
7691338.mp4,Did those friends go camping?,Positive
7687544.mp4,The kids played at the park.,Positive
619039.mp4,"If Bob gives his sweetheart a rose, she will be happy.",Positive
6189815.mp4,"If I pay rent now, I will have to cancel my vacation.",Negative
6189816.mp4,"When a bad storm comes to Boston, I have to stay home.",Negative
6189618.mp4,"If Bob decides to adopt a big dog, he will have to accept the fact that he will spend lots of money on dog food.",Positive
6189520.mp4,"If the horse plays all day on the farm, it will fall asleep easily at night.",Positive
6189421.mp4,"If clothes are on sale, my friends and I will go over to the mall.",Positive
6189322.mp4,Friends go to a different movie because they prefer action movies.,Positive
6189223.mp4,"When I introduce a new friend, I will test and make sure he remembers the names.",Positive
6189124.mp4,"If my friend boldly asks for directions, I am willing to drive.",Positive
6188927.mp4,"If friends go to the beach and suntan, I have to bring sunscreen or else I will burn.",Positive
6188928.mp4,"If friends play frisbee, I will  join them.",Positive
6188829.mp4,"I starting making an invitation list for my BBQ party, I will have to make sure it's right.",Positive
6188534.mp4,"If I enjoy talking with those two, it means that I should enjoy talking with all of BU.",Positive
6188336.mp4,"If your friend gets fucked up, I won't take care of him.",Negative
6188238.mp4,"If my friend crashes the party, I will kick him out.",Positive
6188139.mp4,"If friends host a pizza party, I will bring a pizza with lots of toppings.",Positive
6187843.mp4,Bob hates reading books.,Negative
6187844.mp4,"The teacher is sick of cleaning the classroom, so he didn't clean the room.",Negative
6187745.mp4,Mother isn't sick today.,Positive
6187646.mp4,Father is lazy and refused to mow the lawn.,Negative
6187647.mp4,My aunt isn't good at making apple pies.,Negative
6187449.mp4,Good weather hasn't arrived in Boston. Hurry up!,Positive
6187153.mp4,The horses hate the rain- they don't like running in the rain.,Negative
6187055.mp4,The friends haven't arrived at the movie theater because of traffic.,Positive
6186956.mp4,I am not good at remembering the names of new people.,Negative
6186957.mp4,I hate asking for directions and then having to read lips and gestures to figure out the directions.,Negative
6186858.mp4,I hate commuting to work by bike.,Negative
6186859.mp4,I notice that babies hate fireworks. The fireworks scare the babies.,Negative
6186760.mp4,Friends haven't gone to the beach yet.,Positive
6186661.mp4,Friends haven't started playing Frisbee.,Positive
6186563.mp4,My sister hates water skiing because it's hard to balance.,Negative
6186464.mp4,My friend doesn't want to buy a plaid shirt.,Positive
6186168.mp4,I didn't enjoy talking with those two.,Negative
6186070.mp4,"You didn't fuck up, did you?",Positive
6185972.mp4,Friends didn't crash the party.,Positive
6185873.mp4,Friends didn't want a pizza night because they always have a pizza night.,Positive
6185380.mp4,What time did the teacher clean the classroom?,Positive
6185381.mp4,How did Mother get sick?,Negative
6185282.mp4,Who is sick?,Negative
6185183.mp4,Who is sick?,Negative
6185184.mp4,What is my aunt good at making?,Positive
6184987.mp4,When is bad weather coming to Boston?,Negative
6184593.mp4,Where does the horse tend to play?,Positive
6184395.mp4,Who is joining the friends going to the movie theater?,Positive
61840101.mp4,Who loves watching fireworks?,Positive
61839102.mp4,Who loves watching fireworks?,Positive
61838103.mp4,Why are the friends going to the beach?,Positive
61838104.mp4,Who wants to play frisbee?,Positive
61837105.mp4,Who wants to play frisbee?,Positive
61837106.mp4,Do you want to get together for a BBQ party?,Positive
61835108.mp4,Does the friend reallhy want to buy the plaid shirt?,Positive
61830116.mp4,What time did the friend crash the party?,Positive
61830117.mp4,When is the pizza party that friend is hosting?,Positive
798759.mp4,"When my computer breaks down and I don't know what to do, I'll ask someone for help.",Positive
7986916.mp4,Was the movie good?,Positive
7985435.mp4,The horses played on the farm.,Positive
7985337.mp4,Friends go out to the movie theater.,Positive
7985038.mp4,I am introducing you to a new friend.,Positive
7984841.mp4,I like fireworks.,Positive
7984742.mp4,Friends go together to the beach to lay out in the sun and tan.,Positive
7984546.mp4,My friend wanted to buy a plaid shirt.,Positive
7984250.mp4,I enjoyed talking with the two of them.,Positive
7984053.mp4,I was drunk last night.,Negative
7983855.mp4,Friends hosted a pizza dinner.,Positive
7983559.mp4,Does Bob like reading books?,Positive
7983560.mp4,Did the teacher clean the classroom?,Positive
7982771.mp4,Did the group of friends arrive at the movie theater?,Positive
7982772.mp4,Have you met my new friend?,Positive
7982575.mp4,Do you like fireworks?,Positive
7982476.mp4,Is it healthy to lay out and tan?,Positive
7982378.mp4,Should I host a barbeque party?,Positive
7982279.mp4,Does your sister like water tubing?,Positive
7982180.mp4,Do I look good in this plaid shirt?,Positive
7981983.mp4,Did the bride and groom like their wedding?,Positive
7981884.mp4,Do you enjoy talking with them two?,Positive
7981293.mp4,Bob loves reading books because he can visualize what happens in the stories.,Positive
7981096.mp4,Father must mow the lawn soon because we are having a barbeque party.,Positive
79807100.mp4,My family vacation every year is in Florida because everyone loves the sun.,Positive
79806101.mp4,Bob has a big dog because he loves to wrestle with it.,Positive
79803105.mp4,The group of friends go to the movie theater together to see Harry Potter 7 that just came out.,Positive
79795118.mp4,I enjoyed chatting with those two because we talked about ASL.,Positive
79793120.mp4,My friend was f**ked up last night because he drank too much.,Positive
58733427.mp4,I wish John and Mary will stop being in a relationship after seeing John play with her.,Positive
58733328.mp4,"If you win the lottery, we are going to Jamaica.",Positive
171010.mp4,Mom likes surprises.,Positive
171213.mp4,The weather's not lousy today.,Positive
171516.mp4,I do like pineapple cream cheese.,Positive
171719.mp4,"Hey wait, I do like pineapple cream cheese!",Positive
172225.mp4,I like chocolate cereal.,Positive
172428.mp4,Hey! I like chocolate cereal.,Positive
172833.mp4,"No, the car's not broken.",Positive
174761.mp4,"Wow, it's not raining at all.",Positive
840027.mp4,"No, my roommate wasn`t arrested; I just had breakfast with her.",Negative
840009.mp4,"Yes, I do have homework. I need to write a three-page report.",Positive
8398134.mp4,"No, I'm not scared of heights. What makes you think that?",Positive
8397739.mp4,"I like it, if it has butter, I'm fine with that.",Positive
8397345.mp4,"When does the party start, at 8 or 9?",Positive
8396852.mp4,I don't know if my sister likes Boston.,Positive
8395571.mp4,I met a lot of interesting people last night.,Positive
8395276.mp4,The article you wrote for the Boston Globe was good.,Positive
338237.mp4,"If John has a grin on his face, that means he got the job.",Positive
3381616.mp4,If OJ is innocent then my grandma can ride a bike.,Positive
3379643.mp4,"If you order pizza here, it will be delicious.",Positive
3379348.mp4,"If a man has a wife, it means he loves her.",Positive
3379349.mp4,"If a man has a wife, then he loves her.",Positive
3379250.mp4,"If Jack has a wife, then he loves her.",Positive
3379151.mp4,"If Jack gets a cat, he will take care of it.",Positive
3379152.mp4,Each student that received an award is here watching.,Positive
3377871.mp4,"If he hadn't lost his ticket, then he could have gone to the play.",Positive
6511.mp4,They won't catch the thief that stole the paintings.,Positive
6713.mp4,The candidate who wins the Republican primary will run against Obama in the next election.,Positive
6916.mp4,Whichever team that wins this game will move onto the next game.,Positive
7523.mp4,"If school is closed tomorrow, kids will play in the snow.",Positive
8334.mp4,"When you finish homework, you can go play outside.",Positive
33102.mp4,"When the party is finished, I can go home.",Positive
8943.mp4,Do you like movies?,Positive
9044.mp4,Are you going to the party next week?,Positive
9348.mp4,Do you all agree?,Positive
9450.mp4,Do you like physics class?,Positive
9855.mp4,Who loves Mary?,Positive
261.mp4,What time did my friend arrive?,Positive
666.mp4,"So far, no one has approached the new student.",Negative
1068.mp4,Ann hates fish but likes chicken.,Positive
1474.mp4,My favorite dessert is pumpkin pie.,Positive
1676.mp4,It could be a tie. It's not clear who really won.,Positive
1879.mp4,My friend doesn't want to go out.,Positive
32101.mp4,I must find a gift for my mom.,Positive
29238789.mp4,"They talk about the superiority of vision, and the ""tyranny of the hegemony of sound"".",Positive
